timestamp,numbers
2023-11-27 13:49:25.345,434182
2023-11-27 13:49:26.409,436230
2023-11-27 13:49:27.807,438278
2023-11-27 13:49:28.911,440326
2023-11-27 13:49:30.017,442374
2023-11-27 13:49:31.088,444422
2023-11-27 13:49:32.498,446470
2023-11-27 13:49:33.631,448518
2023-11-27 13:49:34.810,450566
2023-11-27 13:49:35.910,452614
2023-11-27 13:49:37.212,454662
2023-11-27 13:49:38.310,456710
2023-11-27 13:49:39.498,458758
2023-11-27 13:49:40.750,460806
2023-11-27 13:49:41.944,462854
2023-11-27 13:49:43.000,464902
2023-11-27 13:49:44.216,466950
2023-11-27 13:49:45.487,468998
2023-11-27 13:49:46.790,471046
2023-11-27 13:49:47.985,473094
2023-11-27 13:49:49.050,475142
2023-11-27 13:49:50.589,477190
2023-11-27 13:49:51.785,479238
2023-11-27 13:49:52.917,481286
2023-11-27 13:49:54.114,483334
2023-11-27 13:49:55.443,485382
2023-11-27 13:49:56.545,487430
2023-11-27 13:49:57.699,489478
2023-11-27 13:49:58.907,491526
2023-11-27 13:50:00.072,493574
2023-11-27 13:50:01.229,495622
2023-11-27 13:50:02.348,497670
2023-11-27 13:50:06.550,499718
2023-11-27 13:50:08.180,501766
2023-11-27 13:50:09.334,503814
2023-11-27 13:50:10.920,505862
2023-11-27 13:50:13.029,507910
2023-11-27 13:50:14.448,509958
2023-11-27 13:50:16.019,512006
2023-11-27 13:50:17.197,514054
2023-11-27 13:50:18.492,516102
2023-11-27 13:50:19.620,518150
2023-11-27 13:50:21.014,520198
2023-11-27 13:50:22.773,522246
2023-11-27 13:50:24.702,524294
2023-11-27 13:50:26.366,526342
2023-11-27 13:50:27.585,528390
2023-11-27 13:50:29.465,530438
2023-11-27 13:50:30.896,532486
2023-11-27 13:50:32.446,534534
2023-11-27 13:50:33.617,536582
2023-11-27 13:50:34.867,538630
2023-11-27 13:50:36.215,540678
2023-11-27 13:50:37.487,542726
2023-11-27 13:50:38.637,544774
2023-11-27 13:50:39.844,546822
2023-11-27 13:50:40.984,548870
2023-11-27 13:50:42.530,550918
2023-11-27 13:50:43.663,552966
2023-11-27 13:50:44.752,555014
2023-11-27 13:50:45.877,557062
2023-11-27 13:50:46.956,559110
2023-11-27 13:50:47.991,561158
2023-11-27 13:50:49.182,563206
2023-11-27 13:50:50.558,565254
2023-11-27 13:50:51.780,567302
2023-11-27 13:50:53.019,569350
2023-11-27 13:50:54.115,571398
2023-11-27 13:50:55.222,573446
2023-11-27 13:50:56.355,575494
2023-11-27 13:50:57.527,577542
2023-11-27 13:50:58.731,579590
2023-11-27 13:50:59.859,581638
2023-11-27 13:51:01.071,583686
2023-11-27 13:51:02.248,585734
2023-11-27 13:51:05.887,587782
2023-11-27 13:51:07.086,589830
2023-11-27 13:51:08.313,591878
2023-11-27 13:51:09.418,593926
2023-11-27 13:51:10.678,595974
2023-11-27 13:51:11.778,598022
2023-11-27 13:51:12.924,600070
2023-11-27 13:51:14.108,602118
2023-11-27 13:51:15.201,604166
2023-11-27 13:51:16.264,606214
2023-11-27 13:51:17.388,608262
2023-11-27 13:51:19.407,610310
2023-11-27 13:51:20.443,612358
2023-11-27 13:51:21.535,614406
2023-11-27 13:51:22.535,616454
2023-11-27 13:51:24.090,618502
2023-11-27 13:51:25.266,620550
2023-11-27 13:51:26.403,622598
2023-11-27 13:51:27.524,624646
2023-11-27 13:51:28.621,626694
2023-11-27 13:51:29.715,628742
2023-11-27 13:51:30.863,630790
2023-11-27 13:51:31.954,632838
2023-11-27 13:51:33.043,634886
2023-11-27 13:51:34.141,636934
2023-11-27 13:51:35.152,638982
2023-11-27 13:51:36.325,641030
2023-11-27 13:51:37.472,643078
2023-11-27 13:51:38.637,645126
2023-11-27 13:51:39.779,647174
2023-11-27 13:51:41.127,649222
2023-11-27 13:51:42.194,651270
2023-11-27 13:51:43.325,653318
2023-11-27 13:51:44.522,655366
2023-11-27 13:51:45.657,657414
2023-11-27 13:51:46.757,659462
2023-11-27 13:51:47.791,661510
2023-11-27 13:51:48.932,663558
2023-11-27 13:51:50.097,665606
2023-11-27 13:51:51.235,667654
2023-11-27 13:51:52.340,669702
2023-11-27 13:51:53.439,671750
2023-11-27 13:51:54.619,673798
2023-11-27 13:51:56.279,675846
2023-11-27 13:51:57.742,677894
2023-11-27 13:51:59.094,679942
2023-11-27 13:52:00.222,681990
2023-11-27 13:52:01.665,684038
2023-11-27 13:52:04.603,686086
2023-11-27 13:52:06.858,688134
2023-11-27 13:52:09.769,690182
2023-11-27 13:52:14.041,692230
2023-11-27 13:52:16.026,694278
2023-11-27 13:52:20.591,696326
2023-11-27 13:52:24.975,698374
2023-11-27 13:52:27.340,700422
2023-11-27 13:52:29.869,702470
2023-11-27 13:52:31.328,704518
2023-11-27 13:52:33.976,706566
2023-11-27 13:52:35.351,708614
2023-11-27 13:52:37.179,710662
2023-11-27 13:52:39.153,712710
2023-11-27 13:52:40.398,714758
2023-11-27 13:52:42.435,716806
2023-11-27 13:52:44.003,718854
2023-11-27 13:52:45.987,720902
2023-11-27 13:52:48.073,722950
2023-11-27 13:52:49.741,724998
2023-11-27 13:52:52.683,727046
2023-11-27 13:52:53.952,729094
2023-11-27 13:52:56.253,731142
2023-11-27 13:53:01.357,733190
2023-11-27 13:53:04.515,735238
2023-11-27 13:53:11.125,737286
2023-11-27 13:53:13.184,739334
2023-11-27 13:53:16.858,741382
2023-11-27 13:53:19.193,743430
2023-11-27 13:53:20.902,745478
2023-11-27 13:53:23.216,747526
2023-11-27 13:53:24.500,749574
2023-11-27 13:53:26.399,751622
2023-11-27 13:53:29.086,753670
2023-11-27 13:53:30.779,755718
2023-11-27 13:53:37.006,757766
2023-11-27 13:53:38.741,759814
2023-11-27 13:53:41.302,761862
2023-11-27 13:53:44.099,763910
2023-11-27 13:53:46.032,765958
2023-11-27 13:53:48.849,768006
2023-11-27 13:53:50.922,770054
2023-11-27 13:53:56.317,772102
2023-11-27 13:53:58.283,774150
2023-11-27 13:54:00.573,776198
2023-11-27 13:54:02.178,778246
2023-11-27 13:54:04.629,780294
2023-11-27 13:54:06.281,782342
2023-11-27 13:54:07.598,784390
2023-11-27 13:54:09.432,786438
2023-11-27 13:54:11.112,788486
2023-11-27 13:54:12.585,790534
2023-11-27 13:54:14.488,792582
2023-11-27 13:54:15.857,794630
2023-11-27 13:54:17.719,796678
2023-11-27 13:54:20.111,798726
2023-11-27 13:54:21.527,800774
2023-11-27 13:54:25.199,802822
2023-11-27 13:54:29.675,804870
2023-11-27 13:54:32.732,806918
2023-11-27 13:54:35.903,808966
2023-11-27 13:54:39.402,811014
2023-11-27 13:54:42.576,813062
2023-11-27 13:54:44.332,815110
2023-11-27 13:54:46.421,817158
2023-11-27 13:54:48.378,819206
2023-11-27 13:54:49.999,821254
2023-11-27 13:54:52.649,823302
2023-11-27 13:54:54.877,825350
2023-11-27 13:54:57.308,827398
2023-11-27 13:54:59.016,829446
2023-11-27 13:55:00.480,831494
2023-11-27 13:55:03.555,833542
2023-11-27 13:55:05.864,835590
2023-11-27 13:55:08.138,837638
2023-11-27 13:55:09.896,839686
2023-11-27 13:55:13.092,841734
2023-11-27 13:55:15.653,843782
2023-11-27 13:55:17.473,845830
2023-11-27 13:55:19.560,847878
2023-11-27 13:55:21.383,849926
2023-11-27 13:55:23.168,851974
2023-11-27 13:55:24.884,854022
2023-11-27 13:55:26.323,856070
2023-11-27 13:55:27.811,858118
2023-11-27 13:55:29.591,860166
2023-11-27 13:55:31.069,862214
2023-11-27 13:55:32.980,864262
2023-11-27 13:55:34.180,866310
2023-11-27 13:55:36.268,868358
2023-11-27 13:55:38.543,870406
2023-11-27 13:55:41.012,872454
2023-11-27 13:55:43.091,874502
2023-11-27 13:55:44.316,876550
2023-11-27 13:55:45.827,878598
2023-11-27 13:55:47.338,880646
2023-11-27 13:55:48.732,882694
2023-11-27 13:55:50.272,884742
2023-11-27 13:55:51.705,886790
2023-11-27 13:55:54.054,888838
2023-11-27 13:55:55.307,890886
2023-11-27 13:55:56.688,892934
2023-11-27 13:55:58.274,894982
2023-11-27 13:55:59.797,897030
2023-11-27 13:56:01.662,899078
2023-11-27 13:56:05.859,901126
2023-11-27 13:56:07.855,903174
2023-11-27 13:56:10.220,905222
2023-11-27 13:56:12.137,907270
2023-11-27 13:56:14.835,909318
2023-11-27 13:56:16.467,911366
2023-11-27 13:56:20.190,913414
2023-11-27 13:56:22.509,915462
2023-11-27 13:56:25.344,917510
2023-11-27 13:56:27.861,919558
2023-11-27 13:56:29.503,921606
2023-11-27 13:56:32.090,923654
2023-11-27 13:56:34.015,925702
2023-11-27 13:56:36.230,927750
2023-11-27 13:56:38.782,929798
2023-11-27 13:56:40.541,931846
2023-11-27 13:56:42.381,933894
2023-11-27 13:56:44.020,935942
2023-11-27 13:56:45.744,937990
2023-11-27 13:56:47.444,940038
2023-11-27 13:56:49.341,942086
2023-11-27 13:56:51.275,944134
2023-11-27 13:56:52.649,946182
2023-11-27 13:56:54.430,948230
2023-11-27 13:56:56.172,950278
2023-11-27 13:56:57.877,952326
2023-11-27 13:56:59.829,954374
2023-11-27 13:57:01.465,956422
2023-11-27 13:57:05.296,958470
2023-11-27 13:57:07.151,960518
2023-11-27 13:57:09.038,962566
2023-11-27 13:57:15.059,964614
2023-11-27 13:57:16.421,966662
2023-11-27 13:57:18.270,968710
2023-11-27 13:57:19.974,970758
2023-11-27 13:57:21.680,972806
2023-11-27 13:57:23.465,974854
2023-11-27 13:57:25.077,976902
2023-11-27 13:57:26.882,978950
2023-11-27 13:57:28.681,980998
2023-11-27 13:57:30.586,983046
2023-11-27 13:57:32.480,985094
2023-11-27 13:57:34.303,987142
2023-11-27 13:57:36.323,989190
2023-11-27 13:57:38.453,991238
2023-11-27 13:57:40.273,993286
2023-11-27 13:57:42.309,995334
2023-11-27 13:57:44.675,997382
2023-11-27 13:57:46.582,999430
2023-11-27 13:57:48.542,1001478
2023-11-27 13:57:50.394,1003526
2023-11-27 13:57:52.160,1005574
2023-11-27 13:57:54.055,1007622
2023-11-27 13:57:55.987,1009670
2023-11-27 13:57:57.633,1011718
2023-11-27 13:57:59.541,1013766
2023-11-27 13:58:01.694,1015814
2023-11-27 13:58:05.302,1017862
2023-11-27 13:58:08.084,1019910
2023-11-27 13:58:09.739,1021958
2023-11-27 13:58:11.694,1024006
2023-11-27 13:58:13.573,1026054
2023-11-27 13:58:15.827,1028102
2023-11-27 13:58:18.166,1030150
2023-11-27 13:58:20.022,1032198
2023-11-27 13:58:21.641,1034246
2023-11-27 13:58:23.359,1036294
2023-11-27 13:58:25.141,1038342
2023-11-27 13:58:26.888,1040390
2023-11-27 13:58:28.649,1042438
2023-11-27 13:58:30.424,1044486
2023-11-27 13:58:32.490,1046534
2023-11-27 13:58:34.506,1048582
2023-11-27 13:58:36.452,1050630
2023-11-27 13:58:38.151,1052678
2023-11-27 13:58:40.096,1054726
2023-11-27 13:58:42.099,1056774
2023-11-27 13:58:43.991,1058822
2023-11-27 13:58:45.861,1060870
2023-11-27 13:58:48.657,1062918
2023-11-27 13:58:50.517,1064966
2023-11-27 13:58:52.228,1067014
2023-11-27 13:58:54.300,1069062
2023-11-27 13:58:56.110,1071110
2023-11-27 13:58:57.784,1073158
2023-11-27 13:58:59.796,1075206
2023-11-27 13:59:01.709,1077254
2023-11-27 13:59:05.596,1079302
2023-11-27 13:59:07.402,1081350
2023-11-27 13:59:09.259,1083398
2023-11-27 13:59:11.604,1085446
2023-11-27 13:59:13.647,1087494
2023-11-27 13:59:15.837,1089542
2023-11-27 13:59:17.936,1091590
2023-11-27 13:59:20.733,1093638
2023-11-27 13:59:22.902,1095686
2023-11-27 13:59:24.901,1097734
2023-11-27 13:59:26.938,1099782
2023-11-27 13:59:29.010,1101830
2023-11-27 13:59:31.273,1103878
2023-11-27 13:59:33.674,1105926
2023-11-27 13:59:35.716,1107974
2023-11-27 13:59:38.499,1110022
2023-11-27 13:59:40.447,1112070
2023-11-27 13:59:42.482,1114118
2023-11-27 13:59:44.929,1116166
2023-11-27 13:59:46.953,1118214
2023-11-27 13:59:49.379,1120262
2023-11-27 13:59:51.116,1122310
2023-11-27 13:59:53.267,1124358
2023-11-27 13:59:55.162,1126406
2023-11-27 13:59:57.200,1128454
2023-11-27 13:59:59.296,1130502
2023-11-27 14:00:01.209,1132550
2023-11-27 14:00:04.982,1134598
2023-11-27 14:00:06.862,1136646
2023-11-27 14:00:09.167,1138694
2023-11-27 14:00:11.617,1140742
2023-11-27 14:00:13.954,1142790
2023-11-27 14:00:16.138,1144838
2023-11-27 14:00:18.488,1146886
2023-11-27 14:00:21.523,1148934
2023-11-27 14:00:24.557,1150982
2023-11-27 14:00:26.605,1153030
2023-11-27 14:00:28.788,1155078
2023-11-27 14:00:31.039,1157126
2023-11-27 14:00:32.882,1159174
2023-11-27 14:00:34.983,1161222
2023-11-27 14:00:37.328,1163270
2023-11-27 14:00:39.999,1165318
2023-11-27 14:00:42.793,1167366
2023-11-27 14:00:44.988,1169414
2023-11-27 14:00:47.438,1171462
2023-11-27 14:00:50.521,1173510
2023-11-27 14:00:52.704,1175558
2023-11-27 14:00:55.332,1177606
2023-11-27 14:00:59.395,1179654
2023-11-27 14:01:02.173,1181702
2023-11-27 14:01:05.657,1183750
2023-11-27 14:01:08.759,1185798
2023-11-27 14:01:11.336,1187846
2023-11-27 14:01:14.123,1189894
2023-11-27 14:01:16.736,1191942
2023-11-27 14:01:19.416,1193990
2023-11-27 14:01:22.859,1196038
2023-11-27 14:01:25.263,1198086
2023-11-27 14:01:27.637,1200134
2023-11-27 14:01:29.664,1202182
2023-11-27 14:01:32.189,1204230
2023-11-27 14:01:35.850,1206278
2023-11-27 14:01:39.520,1208326
2023-11-27 14:01:42.416,1210374
2023-11-27 14:01:46.190,1212422
2023-11-27 14:01:48.202,1214470
2023-11-27 14:01:52.211,1216518
2023-11-27 14:01:55.574,1218566
2023-11-27 14:01:57.610,1220614
2023-11-27 14:02:01.628,1222662
2023-11-27 14:02:04.796,1224710
2023-11-27 14:02:06.929,1226758
2023-11-27 14:02:09.123,1228806
2023-11-27 14:02:11.924,1230854
2023-11-27 14:02:13.897,1232902
2023-11-27 14:02:17.245,1234950
2023-11-27 14:02:19.248,1236998
2023-11-27 14:02:21.611,1239046
2023-11-27 14:02:24.213,1241094
2023-11-27 14:02:27.640,1243142
2023-11-27 14:02:30.704,1245190
2023-11-27 14:02:33.256,1247238
2023-11-27 14:02:35.084,1249286
2023-11-27 14:02:37.397,1251334
2023-11-27 14:02:39.830,1253382
2023-11-27 14:02:43.074,1255430
2023-11-27 14:02:45.323,1257478
2023-11-27 14:02:47.594,1259526
2023-11-27 14:02:49.603,1261574
2023-11-27 14:02:51.770,1263622
2023-11-27 14:02:54.034,1265670
2023-11-27 14:02:56.320,1267718
2023-11-27 14:02:58.653,1269766
2023-11-27 14:03:00.854,1271814
2023-11-27 14:03:05.547,1273862
2023-11-27 14:03:07.860,1275910
2023-11-27 14:03:10.222,1277958
2023-11-27 14:03:12.804,1280006
2023-11-27 14:03:15.290,1282054
2023-11-27 14:03:18.932,1284102
2023-11-27 14:03:21.130,1286150
2023-11-27 14:03:23.746,1288198
2023-11-27 14:03:25.888,1290246
2023-11-27 14:03:28.300,1292294
2023-11-27 14:03:30.803,1294342
2023-11-27 14:03:33.575,1296390
2023-11-27 14:03:37.275,1298438
2023-11-27 14:03:39.344,1300486
2023-11-27 14:03:41.522,1302534
2023-11-27 14:03:44.026,1304582
2023-11-27 14:03:46.052,1306630
2023-11-27 14:03:48.356,1308678
2023-11-27 14:03:50.533,1310726
2023-11-27 14:03:52.771,1312774
2023-11-27 14:03:55.026,1314822
2023-11-27 14:03:57.026,1316870
2023-11-27 14:03:59.784,1318918
2023-11-27 14:04:02.041,1320966
2023-11-27 14:04:06.562,1323014
2023-11-27 14:04:09.035,1325062
2023-11-27 14:04:11.117,1327110
2023-11-27 14:04:13.371,1329158
2023-11-27 14:04:16.783,1331206
2023-11-27 14:04:19.074,1333254
2023-11-27 14:04:21.963,1335302
2023-11-27 14:04:24.482,1337350
2023-11-27 14:04:26.800,1339398
2023-11-27 14:04:28.862,1341446
2023-11-27 14:04:31.869,1343494
2023-11-27 14:04:34.946,1345542
2023-11-27 14:04:37.061,1347590
2023-11-27 14:04:38.961,1349638
2023-11-27 14:04:40.927,1351686
2023-11-27 14:04:43.441,1353734
2023-11-27 14:04:45.934,1355782
2023-11-27 14:04:47.880,1357830
2023-11-27 14:04:50.562,1359878
2023-11-27 14:04:52.922,1361926
2023-11-27 14:04:54.923,1363974
2023-11-27 14:04:57.137,1366022
2023-11-27 14:04:59.889,1368070
2023-11-27 14:05:04.454,1370118
2023-11-27 14:05:06.489,1372166
2023-11-27 14:05:09.031,1374214
2023-11-27 14:05:12.086,1376262
2023-11-27 14:05:13.997,1378310
2023-11-27 14:05:16.508,1380358
2023-11-27 14:05:18.780,1382406
2023-11-27 14:05:21.084,1384454
2023-11-27 14:05:23.050,1386502
2023-11-27 14:05:25.108,1388550
2023-11-27 14:05:27.368,1390598
2023-11-27 14:05:29.417,1392646
2023-11-27 14:05:33.570,1394694
2023-11-27 14:05:35.519,1396742
2023-11-27 14:05:37.652,1398790
2023-11-27 14:05:39.674,1400838
2023-11-27 14:05:41.955,1402886
2023-11-27 14:05:45.032,1404934
2023-11-27 14:05:47.233,1406982
2023-11-27 14:05:49.707,1409030
2023-11-27 14:05:51.838,1411078
2023-11-27 14:05:54.277,1413126
2023-11-27 14:05:56.480,1415174
2023-11-27 14:05:58.575,1417222
2023-11-27 14:06:01.272,1419270
2023-11-27 14:06:05.876,1421318
2023-11-27 14:06:08.080,1423366
2023-11-27 14:06:10.795,1425414
2023-11-27 14:06:13.595,1427462
2023-11-27 14:06:16.126,1429510
2023-11-27 14:06:18.383,1431558
2023-11-27 14:06:22.289,1433606
2023-11-27 14:06:26.089,1435654
2023-11-27 14:06:28.971,1437702
2023-11-27 14:06:31.605,1439750
2023-11-27 14:06:35.034,1441798
2023-11-27 14:06:38.071,1443846
2023-11-27 14:06:40.565,1445894
2023-11-27 14:06:43.534,1447942
2023-11-27 14:06:45.934,1449990
2023-11-27 14:06:48.446,1452038
2023-11-27 14:06:51.299,1454086
2023-11-27 14:06:53.924,1456134
2023-11-27 14:06:56.792,1458182
2023-11-27 14:06:59.560,1460230
2023-11-27 14:07:02.602,1462278
2023-11-27 14:07:06.409,1464326
2023-11-27 14:07:11.898,1466374
2023-11-27 14:07:14.400,1468422
2023-11-27 14:07:17.354,1470470
2023-11-27 14:07:20.150,1472518
2023-11-27 14:07:22.651,1474566
2023-11-27 14:07:24.978,1476614
2023-11-27 14:07:28.063,1478662
2023-11-27 14:07:31.339,1480710
2023-11-27 14:07:34.419,1482758
2023-11-27 14:07:37.651,1484806
2023-11-27 14:07:40.211,1486854
2023-11-27 14:07:42.835,1488902
2023-11-27 14:07:46.009,1490950
2023-11-27 14:07:48.649,1492998
2023-11-27 14:07:51.249,1495046
2023-11-27 14:07:54.116,1497094
2023-11-27 14:07:57.519,1499142
2023-11-27 14:08:00.743,1501190
2023-11-27 14:08:06.145,1503238
2023-11-27 14:08:09.160,1505286
2023-11-27 14:08:12.616,1507334
2023-11-27 14:08:15.748,1509382
2023-11-27 14:08:19.812,1511430
2023-11-27 14:08:23.495,1513478
2023-11-27 14:08:28.491,1515526
2023-11-27 14:08:31.441,1517574
2023-11-27 14:08:35.127,1519622
2023-11-27 14:08:38.934,1521670
2023-11-27 14:08:42.421,1523718
2023-11-27 14:08:45.790,1525766
2023-11-27 14:08:48.737,1527814
2023-11-27 14:08:51.446,1529862
2023-11-27 14:08:54.547,1531910
2023-11-27 14:08:57.457,1533958
2023-11-27 14:09:01.136,1536006
2023-11-27 14:09:05.973,1538054
2023-11-27 14:09:09.440,1540102
2023-11-27 14:09:12.598,1542150
2023-11-27 14:09:14.948,1544198
2023-11-27 14:09:18.353,1546246
2023-11-27 14:09:22.188,1548294
2023-11-27 14:09:25.345,1550342
2023-11-27 14:09:28.726,1552390
